StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,MetaInfo_Browser,MetaInfo_Version,MetaInfo_Operating System,MetaInfo_Resolution,Q1,Q1_DO,Q2,Q2_DO,Q3,Q4,Q4_DO,Q5,Q5_DO,Q6,Q6_DO,Q7,Q7_DO,Q8,Q9,Q10,Q11,Q12,Q13,Q13_DO,Q14,Q15,Q16,Q16_DO,Q17,Q18,Q18_DO,Q19,Q19_DO,Q20,DataDashboardUsage,SmartHomeDashUsage,VisualClarity,InfoOrgClarity,SC0,SurveyWave,Version,FL_3_DO,Gistblock_DO,Secondblock(nobacksies)_DO
2025-09-29 19:15:27,2025-09-29 19:22:05,IP Address,207.66.77.80,100,398,True,2025-09-29 19:22:06,R_1LcMkD8EtxfdynH,,,,,42.8825,-78.8149,anonymous,EN,1,,,,,Leak detector,Leak detector|Oven light|Ceiling E|Smoke detector,Bathroom,Bathroom|Kitchen|Office|Entrance,Kitchen,Bedroom,Bedroom|Kitchen|Bathroom|Entrance,Entrance,Living room|Entrance|Kitchen|Office,Kitchen,Kitchen|Living room|Bathroom|Entrance,Kitchen,Bedroom|Kitchen|Entrance|Living room,Living room,West,2,2,Bathroom and Kitchen,Entrance,Bedroom|Kitchen|Entrance|Living room,2,Entrance had no issues.,Left side,Left side|Right side|Top|Evenly spread,0,Mirror 1 and Mirror 2,Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven,Bathroom,Bathroom|Kitchen|Main bedroom|Entrance,Smart home,,,,,9,1,ImportanceHierarchyLowChartjunk,FL_54,Q3|Q1|Q2|Q4|Q5,Q17|Q19|Q12|Q8|Q6|Q18|Q10|Q7|Q15|Q13|Q20|Q16|Q14|Q9|Q11
2025-09-29 19:18:14,2025-09-29 19:22:19,IP Address,104.203.108.219,100,245,True,2025-09-29 19:22:19,R_6fkusG66Vrrkwzs,,,,,28.5436,-81.3738,anonymous,EN,1,,,,,Leak detector,Ceiling E|Smoke detector|Oven light|Leak detector,Bathroom,Bathroom|Office|Kitchen|Entrance,Kitchen,Bedroom,Bedroom|Entrance|Kitchen|Bathroom,Entrance,Living room|Kitchen|Entrance|Office,Bathroom,Living room|Bathroom|Kitchen|Entrance,Kitchen,Entrance|Kitchen|Living room|Bedroom,Dining,East,3,3,Main bedroom and Office,Entrance,Bedroom|Living room|Kitchen|Entrance,2,Entrance had no issues.,Evenly spread,Evenly spread|Right side|Top|Left side,0,Ceiling E and Oven,Mirror 1 and Mirror 2|Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window,Main bedroom,Bathroom|Main bedroom|Kitchen|Entrance,Smart home,,,,,10,1,ImportanceHierarchyLowChartjunk,FL_54,Q1|Q3|Q4|Q2|Q5,Q10|Q16|Q17|Q18|Q12|Q19|Q7|Q6|Q14|Q20|Q13|Q11|Q9|Q8|Q15
2025-09-29 19:20:07,2025-09-29 19:22:37,IP Address,70.114.137.52,100,149,True,2025-09-29 19:22:37,R_1wnPPjZPFiFsWvW,,,,,30.5154,-97.6689,anonymous,EN,1,,,,,Ceiling E,Leak detector|Oven light|Ceiling E|Smoke detector,Bathroom,Entrance|Kitchen|Office|Bathroom,Kitchen,Bedroom,Entrance|Bedroom|Kitchen|Bathroom,Entrance,Office|Living room|Kitchen|Entrance,Kitchen,Living room|Bathroom|Kitchen|Entrance,Bedroom,Entrance|Bedroom|Living room|Kitchen,Kitchen,East,2,1,Kitchen and Office,Living room,Living room|Bedroom|Entrance|Kitchen,3,Bathroom had only OK devices.,Evenly spread,Right side|Evenly spread|Top|Left side,2,Ceiling N and Ceiling W,Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Kitchen,Main bedroom|Kitchen|Entrance|Bathroom,Smart home,,,,,6,1,NoHierarchyHighChartjunk,FL_52,Q1|Q5|Q3|Q2|Q4,Q18|Q17|Q16|Q9|Q13|Q12|Q15|Q14|Q8|Q7|Q20|Q11|Q10|Q6|Q19
2025-09-29 19:17:30,2025-09-29 19:23:16,IP Address,66.146.242.4,100,346,True,2025-09-29 19:23:17,R_1Cj76rPix2R6c5l,,,,,40.3325,-98.4487,anonymous,EN,1,,,,,Leak detector,Oven light|Smoke detector|Leak detector|Ceiling E,Bathroom,Entrance|Kitchen|Office|Bathroom,Kitchen,Entrance,Entrance|Kitchen|Bathroom|Bedroom,Living room,Living room|Entrance|Office|Kitchen,Bathroom,Kitchen|Living room|Entrance|Bathroom,Kitchen,Living room|Kitchen|Entrance|Bedroom,Living room,East,2,1,Main bedroom and Office,Bedroom,Living room|Kitchen|Entrance|Bedroom,3,Entrance had no issues.,Evenly spread,Top|Right side|Left side|Evenly spread,3,Ceiling E and Oven,Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W,Main bedroom,Kitchen|Bathroom|Main bedroom|Entrance,Smart home,,,,,8,1,NoHierarchyLowChartjunk,FL_26,Q2|Q1|Q4|Q3|Q5,Q17|Q7|Q20|Q16|Q18|Q10|Q13|Q15|Q9|Q12|Q8|Q19|Q14|Q6|Q11
2025-09-29 19:17:24,2025-09-29 19:23:50,IP Address,70.177.115.34,100,385,True,2025-09-29 19:23:50,R_10PddYjve4PyHTS,,,,,35.9928,-95.8152,anonymous,EN,1,,,,,Smoke detector,Smoke detector|Oven light|Leak detector|Ceiling E,Bathroom,Kitchen|Bathroom|Office|Entrance,Entrance,Entrance,Bathroom|Entrance|Kitchen|Bedroom,Kitchen,Entrance|Kitchen|Living room|Office,Bathroom,Living room|Entrance|Bathroom|Kitchen,Entrance,Entrance|Living room|Kitchen|Bedroom,Office,South,0,1,Kitchen and Office,Bedroom,Kitchen|Living room|Entrance|Bedroom,4,Kitchen and Living room each had exactly one issue.,Right side,Top|Left side|Right side|Evenly spread,1,Ceiling E and Oven,Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W,Entrance,Bathroom|Main bedroom|Entrance|Kitchen,Smart home,,,,,6,1,NoHierarchyHighChartjunk,FL_50,Q5|Q2|Q3|Q4|Q1,Q12|Q15|Q20|Q14|Q8|Q11|Q6|Q16|Q7|Q10|Q18|Q13|Q17|Q9|Q19
2025-09-29 19:18:56,2025-09-29 19:32:43,IP Address,99.130.38.18,100,827,True,2025-09-29 19:32:45,R_39htgCF02rs6MTz,,,,,38.6096,-121.4443,anonymous,EN,1,,,,,Oven light,Leak detector|Smoke detector|Ceiling E|Oven light,Bathroom,Office|Entrance|Kitchen|Bathroom,Kitchen,Kitchen,Kitchen|Bathroom|Bedroom|Entrance,Entrance,Kitchen|Office|Entrance|Living room,Living room,Bathroom|Living room|Entrance|Kitchen,Kitchen,Kitchen|Entrance|Bedroom|Living room,Dining,South,1,2,Entrance and Bedroom,Entrance,Bedroom|Living room|Entrance|Kitchen,2,Entrance had no issues.,Evenly spread,Evenly spread|Right side|Top|Left side,2,Mirror 1 and Mirror 2,Ceiling E and Oven|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|TV and Window,Main bedroom,Bathroom|Kitchen|Main bedroom|Entrance,Smart home,,,,,6,1,ImportanceHierarchyMediumChartjunk,FL_56,Q2|Q3|Q4|Q1|Q5,Q6|Q12|Q15|Q17|Q19|Q16|Q14|Q10|Q18|Q9|Q20|Q13|Q7|Q11|Q8
2025-09-29 19:46:36,2025-09-29 19:48:25,IP Address,47.185.24.167,100,109,True,2025-09-29 19:48:25,R_6OdkMM0GPMCc8rN,,,,,32.9321,-97.2834,anonymous,EN,1,,,,,Leak detector,Leak detector|Ceiling E|Smoke detector|Oven light,Kitchen,Office|Kitchen|Bathroom|Entrance,Kitchen,Bathroom,Bedroom|Entrance|Bathroom|Kitchen,Living room,Entrance|Living room|Office|Kitchen,Kitchen,Bathroom|Living room|Entrance|Kitchen,Kitchen,Bedroom|Living room|Entrance|Kitchen,Office,West,3,4,Entrance and Bedroom,Entrance,Kitchen|Living room|Bedroom|Entrance,4,Bathroom had only OK devices.,Left side,Top|Right side|Evenly spread|Left side,0,Mirror 1 and Mirror 2,Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2|Ceiling E and Oven,Kitchen,Main bedroom|Entrance|Bathroom|Kitchen,Stock ticker,,,,,7,1,NoHierarchyMediumChartjunk,FL_46,Q4|Q1|Q3|Q5|Q2,Q17|Q19|Q13|Q16|Q18|Q7|Q9|Q15|Q20|Q11|Q8|Q10|Q12|Q14|Q6
2025-09-29 19:49:28,2025-09-29 19:51:07,IP Address,108.204.122.143,100,98,True,2025-09-29 19:51:08,R_6fuJET9jT7Wcrgi,,,,,38.557,-121.4862,anonymous,EN,1,,,,,Oven light,Oven light|Ceiling E|Leak detector|Smoke detector,Bathroom,Bathroom|Kitchen|Entrance|Office,Kitchen,Bedroom,Bathroom|Kitchen|Entrance|Bedroom,Entrance,Office|Entrance|Kitchen|Living room,Kitchen,Kitchen|Living room|Entrance|Bathroom,Kitchen,Entrance|Living room|Bedroom|Kitchen,Dining,North,1,1,Bathroom and Kitchen,Entrance,Living room|Entrance|Bedroom|Kitchen,2,Entrance had no issues.,Evenly spread,Evenly spread|Right side|Left side|Top,1,Ceiling E and Oven,Ceiling N and Ceiling W|Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window,Main bedroom,Kitchen|Main bedroom|Bathroom|Entrance,Smart home,,,,,6,1,ImportanceHierarchyMediumChartjunk,FL_56,Q3|Q4|Q1|Q5|Q2,Q8|Q12|Q6|Q16|Q17|Q10|Q20|Q15|Q13|Q18|Q7|Q11|Q14|Q9|Q19
2025-09-29 19:49:37,2025-09-29 19:51:33,IP Address,23.244.100.246,100,116,True,2025-09-29 19:51:33,R_1QFW2eGowMekSn1,,,,,41.4156,-81.9235,anonymous,EN,1,,,,,Oven light,Ceiling E|Smoke detector|Leak detector|Oven light,Bathroom,Entrance|Kitchen|Office|Bathroom,Kitchen,Bathroom,Bedroom|Entrance|Bathroom|Kitchen,Entrance,Living room|Office|Kitchen|Entrance,Bathroom,Kitchen|Living room|Entrance|Bathroom,Kitchen,Kitchen|Entrance|Living room|Bedroom,Dining,South,1,1,Bathroom and Kitchen,Entrance,Living room|Entrance|Kitchen|Bedroom,2,Entrance had no issues.,Right side,Top|Evenly spread|Left side|Right side,0,TV and Window,Mirror 1 and Mirror 2|Ceiling E and Oven|TV and Window|Ceiling N and Ceiling W,Main bedroom,Kitchen|Main bedroom|Entrance|Bathroom,Smart home,,,,,8,1,FloorplanHierarchyMediumChartjunk,FL_62,Q1|Q3|Q5|Q4|Q2,Q13|Q12|Q18|Q14|Q10|Q17|Q15|Q7|Q19|Q6|Q11|Q16|Q20|Q8|Q9
2025-09-29 19:49:19,2025-09-29 19:51:41,IP Address,149.75.162.70,100,141,True,2025-09-29 19:51:42,R_7GXpUypMLqn1NwB,,,,,42.0094,-87.8354,anonymous,EN,0.8999999761581421,,,,,Smoke detector,Smoke detector|Leak detector|Oven light|Ceiling E,Bathroom,Bathroom|Office|Kitchen|Entrance,Kitchen,Kitchen,Entrance|Bedroom|Kitchen|Bathroom,Entrance,Kitchen|Entrance|Living room|Office,Bathroom,Kitchen|Entrance|Living room|Bathroom,Bedroom,Kitchen|Entrance|Living room|Bedroom,Dining,East,1,2,Kitchen and Office,Living room,Kitchen|Entrance|Living room|Bedroom,3,Entrance had no issues.,Top,Top|Left side|Right side|Evenly spread,0,TV and Window,Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2,Kitchen,Entrance|Bathroom|Kitchen|Main bedroom,Hospital bed display,,,,,5,1,RoomHierarchyLowChartjunk,FL_21,Q3|Q5|Q4|Q2|Q1,Q18|Q20|Q16|Q14|Q19|Q6|Q11|Q9|Q10|Q12|Q8|Q7|Q17|Q13|Q15
2025-09-29 19:49:31,2025-09-29 19:51:55,IP Address,75.1.1.154,100,143,True,2025-09-29 19:51:55,R_6Qcp8VZaMdSOJ6V,,,,,33.1494,-96.828,anonymous,EN,1,,,,,Leak detector,Oven light|Smoke detector|Ceiling E|Leak detector,Bathroom,Office|Bathroom|Entrance|Kitchen,Kitchen,Bedroom,Bedroom|Kitchen|Bathroom|Entrance,Entrance,Living room|Kitchen|Entrance|Office,Living room,Living room|Entrance|Bathroom|Kitchen,Kitchen,Living room|Kitchen|Entrance|Bedroom,Office,North,2,2,Bathroom and Kitchen,Bedroom,Living room|Kitchen|Entrance|Bedroom,4,Entrance had no issues.,Evenly spread,Evenly spread|Right side|Top|Left side,0,Ceiling E and Oven,Mirror 1 and Mirror 2|TV and Window|Ceiling E and Oven|Ceiling N and Ceiling W,Kitchen,Kitchen|Main bedroom|Entrance|Bathroom,Smart home,,,,,8,1,RoomHierarchyMediumChartjunk,FL_22,Q2|Q3|Q5|Q4|Q1,Q6|Q20|Q9|Q15|Q8|Q19|Q10|Q11|Q18|Q16|Q14|Q13|Q17|Q12|Q7
2025-09-29 19:49:49,2025-09-29 19:52:03,IP Address,71.71.224.118,100,133,True,2025-09-29 19:52:03,R_1fiytSjRLLTro5l,,,,,35.3664,-77.9221,anonymous,EN,1,,,,,Leak detector,Ceiling E|Smoke detector|Oven light|Leak detector,Bathroom,Kitchen|Entrance|Bathroom|Office,Kitchen,Entrance,Bedroom|Entrance|Bathroom|Kitchen,Kitchen,Living room|Office|Entrance|Kitchen,Bathroom,Kitchen|Entrance|Bathroom|Living room,Kitchen,Kitchen|Living room|Bedroom|Entrance,Office,East,2,2,Bathroom and Kitchen,Bedroom,Entrance|Bedroom|Kitchen|Living room,2,Entrance had no issues.,Top,Top|Right side|Left side|Evenly spread,2,TV and Window,Mirror 1 and Mirror 2|Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window,Kitchen,Kitchen|Entrance|Main bedroom|Bathroom,Smart home,,,,,9,1,NoHierarchyLowChartjunk,FL_26,Q2|Q4|Q1|Q5|Q3,Q15|Q11|Q10|Q16|Q7|Q12|Q18|Q8|Q14|Q19|Q13|Q20|Q9|Q6|Q17
2025-09-29 19:49:58,2025-09-29 19:52:10,IP Address,73.43.240.115,100,131,True,2025-09-29 19:52:10,R_6sEdsWPaE4mbhQJ,,,,,34.2497,-84.4894,anonymous,EN,1,,,,,Leak detector,Smoke detector|Leak detector|Oven light|Ceiling E,Bathroom,Office|Entrance|Kitchen|Bathroom,Kitchen,Bedroom,Bedroom|Kitchen|Bathroom|Entrance,Entrance,Kitchen|Entrance|Office|Living room,Living room,Kitchen|Bathroom|Living room|Entrance,Living room,Bedroom|Living room|Kitchen|Entrance,Living room,South,2,2,Main bedroom and Office,Kitchen,Kitchen|Bedroom|Living room|Entrance,2,Entrance had no issues.,Right side,Left side|Evenly spread|Right side|Top,2,Mirror 1 and Mirror 2,TV and Window|Ceiling E and Oven|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Main bedroom,Bathroom|Kitchen|Main bedroom|Entrance,Smart home,,,,,6,1,RoomHierarchyMediumChartjunk,FL_22,Q3|Q5|Q2|Q4|Q1,Q10|Q8|Q18|Q17|Q15|Q12|Q6|Q14|Q20|Q19|Q13|Q7|Q9|Q16|Q11
2025-09-29 19:49:46,2025-09-29 19:52:14,IP Address,104.230.100.217,100,148,True,2025-09-29 19:52:14,R_501SrQ8ROp8Dg8W,,,,,41.1389,-81.8629,anonymous,EN,1,,,,,Leak detector,Oven light|Ceiling E|Leak detector|Smoke detector,Bathroom,Office|Entrance|Bathroom|Kitchen,Kitchen,Kitchen,Kitchen|Bathroom|Bedroom|Entrance,Entrance,Office|Entrance|Living room|Kitchen,Bathroom,Entrance|Living room|Bathroom|Kitchen,Bedroom,Entrance|Kitchen|Bedroom|Living room,Living room,East,1,1,Bathroom and Kitchen,Kitchen,Entrance|Bedroom|Kitchen|Living room,2,Entrance had no issues.,Left side,Evenly spread|Right side|Left side|Top,2,Ceiling N and Ceiling W,Ceiling N and Ceiling W|Mirror 1 and Mirror 2|TV and Window|Ceiling E and Oven,Main bedroom,Entrance|Kitchen|Main bedroom|Bathroom,Smart home,,,,,8,1,RoomHierarchyLowChartjunk,FL_21,Q4|Q2|Q3|Q5|Q1,Q13|Q19|Q18|Q10|Q8|Q17|Q9|Q11|Q6|Q16|Q15|Q12|Q20|Q7|Q14
2025-09-29 19:50:10,2025-09-29 19:52:15,IP Address,71.43.96.106,100,125,True,2025-09-29 19:52:16,R_32xcyIVkUBmaSdz,,,,,29.0422,-81.2863,anonymous,EN,1,,,,,Smoke detector,Ceiling E|Smoke detector|Leak detector|Oven light,Bathroom,Entrance|Office|Bathroom|Kitchen,Office,Bedroom,Bathroom|Bedroom|Kitchen|Entrance,Kitchen,Living room|Kitchen|Entrance|Office,Entrance,Bathroom|Living room|Entrance|Kitchen,Living room,Kitchen|Entrance|Living room|Bedroom,Dining,South,1,4,Kitchen and Office,Entrance,Kitchen|Living room|Entrance|Bedroom,2,Kitchen and Living room each had exactly one issue.,Right side,Right side|Evenly spread|Left side|Top,2,Ceiling N and Ceiling W,Ceiling E and Oven|TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2,Main bedroom,Bathroom|Main bedroom|Entrance|Kitchen,Hospital bed display,,,,,4,1,NoHierarchyHighChartjunk,FL_52,Q4|Q3|Q5|Q1|Q2,Q10|Q16|Q20|Q14|Q13|Q15|Q18|Q8|Q6|Q9|Q17|Q11|Q19|Q12|Q7
2025-09-29 19:49:51,2025-09-29 19:52:30,IP Address,184.57.120.63,100,159,True,2025-09-29 19:52:31,R_3FETAGtGJdyNrKc,,,,,37.1673,-87.6925,anonymous,EN,1,,,,,Leak detector,Ceiling E|Leak detector|Oven light|Smoke detector,Bathroom,Kitchen|Office|Bathroom|Entrance,Kitchen,Bedroom,Entrance|Kitchen|Bathroom|Bedroom,Entrance,Entrance|Office|Living room|Kitchen,Bathroom,Entrance|Bathroom|Kitchen|Living room,Living room,Entrance|Bedroom|Kitchen|Living room,Office,South,2,2,Bathroom and Kitchen,Entrance,Entrance|Bedroom|Living room|Kitchen,4,Entrance had no issues.,Evenly spread,Top|Right side|Left side|Evenly spread,0,Ceiling N and Ceiling W,Ceiling N and Ceiling W|TV and Window|Ceiling E and Oven|Mirror 1 and Mirror 2,Main bedroom,Main bedroom|Entrance|Kitchen|Bathroom,Smart home,,,,,8,1,ImportanceHierarchyHighChartjunk,FL_58,Q4|Q2|Q3|Q5|Q1,Q15|Q10|Q9|Q14|Q6|Q8|Q11|Q12|Q7|Q13|Q19|Q18|Q20|Q16|Q17
2025-09-29 19:50:39,2025-09-29 19:53:00,IP Address,75.73.82.65,100,141,True,2025-09-29 19:53:01,R_7dFGLZlN45FKnnw,,,,,45.1692,-93.2487,anonymous,EN,0.8999999761581421,,,,,Leak detector,Oven light|Leak detector|Smoke detector|Ceiling E,Bathroom,Office|Bathroom|Entrance|Kitchen,Kitchen,Bedroom,Bathroom|Entrance|Kitchen|Bedroom,Entrance,Office|Entrance|Living room|Kitchen,Bathroom,Kitchen|Bathroom|Entrance|Living room,Living room,Kitchen|Living room|Entrance|Bedroom,Living room,North,2,2,Kitchen and Office,Bedroom,Entrance|Kitchen|Bedroom|Living room,2,Entrance had no issues.,Evenly spread,Left side|Top|Right side|Evenly spread,2,Ceiling N and Ceiling W,Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window,Kitchen,Bathroom|Entrance|Kitchen|Main bedroom,Smart home,,,,,8,1,RoomHierarchyHighChartjunk,FL_25,Q3|Q4|Q1|Q2|Q5,Q10|Q15|Q11|Q12|Q17|Q7|Q9|Q16|Q8|Q18|Q14|Q6|Q20|Q19|Q13
2025-09-29 19:49:47,2025-09-29 19:53:02,IP Address,71.84.90.223,100,194,True,2025-09-29 19:53:02,R_76mW8AeB5LYowdb,,,,,34.1705,-117.5182,anonymous,EN,1,,,,,Oven light,Smoke detector|Leak detector|Ceiling E|Oven light,Bathroom,Kitchen|Entrance|Office|Bathroom,Living room,Bedroom,Bathroom|Kitchen|Bedroom|Entrance,Entrance,Entrance|Office|Kitchen|Living room,Kitchen,Entrance|Kitchen|Living room|Bathroom,Kitchen,Living room|Entrance|Bedroom|Kitchen,Dining,South,2,2,Main bedroom and Office,Entrance,Bedroom|Living room|Kitchen|Entrance,1,Entrance had no issues.,Evenly spread,Left side|Right side|Top|Evenly spread,2,TV and Window,Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven,Main bedroom,Kitchen|Bathroom|Main bedroom|Entrance,Hospital bed display,,,,,2,1,FloorplanHierarchyLowChartjunk,FL_60,Q3|Q1|Q5|Q2|Q4,Q11|Q18|Q14|Q15|Q16|Q6|Q19|Q9|Q20|Q8|Q7|Q10|Q12|Q13|Q17
2025-09-29 19:50:16,2025-09-29 19:53:30,IP Address,70.226.4.87,100,193,True,2025-09-29 19:53:30,R_37meXNViPYwbYbf,,,,,35.3274,-97.5556,anonymous,EN,0.8999999761581421,,,,,Leak detector,Oven light|Ceiling E|Leak detector|Smoke detector,Bathroom,Office|Kitchen|Bathroom|Entrance,Kitchen,Bedroom,Bathroom|Entrance|Bedroom|Kitchen,Entrance,Kitchen|Entrance|Office|Living room,Bathroom,Living room|Bathroom|Entrance|Kitchen,Kitchen,Living room|Bedroom|Kitchen|Entrance,Office,North,1,1,Bathroom and Kitchen,Entrance,Kitchen|Living room|Entrance|Bedroom,2,Entrance had no issues.,Right side,Right side|Evenly spread|Top|Left side,0,Ceiling N and Ceiling W,Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W,Main bedroom,Entrance|Main bedroom|Kitchen|Bathroom,Smart home,,,,,8,1,NoHierarchyMediumChartjunk,FL_46,Q4|Q3|Q5|Q2|Q1,Q7|Q12|Q6|Q17|Q10|Q13|Q14|Q11|Q18|Q16|Q8|Q15|Q19|Q9|Q20
2025-09-29 19:50:40,2025-09-29 19:53:41,IP Address,199.202.225.163,100,181,True,2025-09-29 19:53:42,R_3ZtPHdvrTEHpEw9,,,,,40.5992,-77.5768,anonymous,EN,1,,,,,Smoke detector,Leak detector|Oven light|Smoke detector|Ceiling E,Bathroom,Office|Bathroom|Kitchen|Entrance,Kitchen,Bathroom,Bedroom|Entrance|Bathroom|Kitchen,Living room,Living room|Kitchen|Entrance|Office,Bathroom,Kitchen|Entrance|Living room|Bathroom,Entrance,Entrance|Bedroom|Kitchen|Living room,Kitchen,East,1,4,Bathroom and Kitchen,Bedroom,Living room|Kitchen|Bedroom|Entrance,2,Kitchen and Living room each had exactly one issue.,Right side,Right side|Evenly spread|Left side|Top,1,Ceiling E and Oven,TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven,Main bedroom,Bathroom|Main bedroom|Entrance|Kitchen,Smart home,,,,,13,1,NoHierarchyHighChartjunk,FL_50,Q4|Q2|Q1|Q5|Q3,Q9|Q14|Q10|Q6|Q7|Q17|Q16|Q11|Q19|Q8|Q15|Q13|Q12|Q18|Q20
2025-09-29 19:50:37,2025-09-29 19:53:46,IP Address,108.31.130.131,100,189,True,2025-09-29 19:53:47,R_3nCmKqqVJw6RxTQ,,,,,39.1361,-77.2824,anonymous,EN,1,,,,,Ceiling E,Ceiling E|Oven light|Leak detector|Smoke detector,Bathroom,Office|Entrance|Bathroom|Kitchen,Kitchen,Bedroom,Bedroom|Entrance|Kitchen|Bathroom,Entrance,Entrance|Kitchen|Office|Living room,Bathroom,Kitchen|Bathroom|Entrance|Living room,Living room,Living room|Kitchen|Bedroom|Entrance,Living room,East,1,2,Kitchen and Office,Entrance,Bedroom|Living room|Kitchen|Entrance,2,Entrance had no issues.,Evenly spread,Evenly spread|Left side|Right side|Top,1,Ceiling E and Oven,Ceiling N and Ceiling W|TV and Window|Ceiling E and Oven|Mirror 1 and Mirror 2,Kitchen,Kitchen|Bathroom|Entrance|Main bedroom,Smart home,,,,,7,1,RoomHierarchyHighChartjunk,FL_25,Q3|Q5|Q4|Q2|Q1,Q14|Q17|Q12|Q13|Q7|Q8|Q18|Q6|Q20|Q11|Q15|Q16|Q19|Q9|Q10
2025-09-29 19:49:53,2025-09-29 19:54:11,IP Address,68.189.227.161,100,258,True,2025-09-29 19:54:11,R_5egUQBfmtdJ3mwx,,,,,40.9201,-96.5279,anonymous,EN,1,,,,,Leak detector,Leak detector|Oven light|Ceiling E|Smoke detector,Bathroom,Bathroom|Entrance|Office|Kitchen,Kitchen,Kitchen,Kitchen|Bedroom|Bathroom|Entrance,Entrance,Living room|Office|Kitchen|Entrance,Bathroom,Living room|Bathroom|Kitchen|Entrance,Living room,Entrance|Bedroom|Living room|Kitchen,Living room,West,0,1,Bathroom and Kitchen,Entrance,Entrance|Bedroom|Kitchen|Living room,1,Entrance had no issues.,Evenly spread,Left side|Top|Evenly spread|Right side,2,TV and Window,TV and Window|Ceiling E and Oven|Ceiling N and Ceiling W|Mirror 1 and Mirror 2,Kitchen,Bathroom|Kitchen|Main bedroom|Entrance,Smart home,,,,,7,1,FloorplanHierarchyHighChartjunk,FL_64,Q5|Q2|Q4|Q1|Q3,Q17|Q14|Q7|Q12|Q16|Q15|Q20|Q10|Q19|Q13|Q8|Q9|Q6|Q11|Q18
2025-09-29 19:50:44,2025-09-29 19:54:38,IP Address,69.204.54.221,100,233,True,2025-09-29 19:54:38,R_59k43Az87i6Kdc5,,,,,43.093,-78.9635,anonymous,EN,1,,,,,Smoke detector,Leak detector|Smoke detector|Ceiling E|Oven light,Bathroom,Bathroom|Entrance|Kitchen|Office,Kitchen,Bedroom,Bathroom|Bedroom|Kitchen|Entrance,Entrance,Kitchen|Office|Living room|Entrance,Kitchen,Kitchen|Bathroom|Living room|Entrance,Kitchen,Kitchen|Entrance|Bedroom|Living room,Dining,North,2,1,Bathroom and Kitchen,Bedroom,Kitchen|Living room|Entrance|Bedroom,1,Bathroom had only OK devices.,Evenly spread,Right side|Top|Evenly spread|Left side,0,Mirror 1 and Mirror 2,Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Entrance,Entrance|Bathroom|Kitchen|Main bedroom,Smart home,,,,,8,1,RoomHierarchyHighChartjunk,FL_25,Q2|Q3|Q5|Q4|Q1,Q8|Q19|Q16|Q12|Q17|Q13|Q6|Q18|Q7|Q9|Q14|Q20|Q15|Q11|Q10
2025-09-29 19:50:58,2025-09-29 19:55:14,IP Address,35.151.61.140,100,256,True,2025-09-29 19:55:15,R_16mcjYg2mhIArOH,,,,,35.2612,-120.655,anonymous,EN,1,,,,,Leak detector,Oven light|Leak detector|Smoke detector|Ceiling E,Bathroom,Entrance|Kitchen|Bathroom|Office,Kitchen,Kitchen,Kitchen|Bathroom|Entrance|Bedroom,Entrance,Kitchen|Office|Living room|Entrance,Bathroom,Entrance|Bathroom|Living room|Kitchen,Bedroom,Entrance|Kitchen|Living room|Bedroom,Living room,North,3,3,Bathroom and Kitchen,Entrance,Bedroom|Living room|Kitchen|Entrance,2,Bathroom had only OK devices.,Top,Right side|Left side|Top|Evenly spread,1,Ceiling N and Ceiling W,Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window,Kitchen,Entrance|Bathroom|Main bedroom|Kitchen,Smart home,,,,,8,1,ImportanceHierarchyLowChartjunk,FL_54,Q5|Q1|Q4|Q2|Q3,Q18|Q11|Q20|Q13|Q10|Q8|Q19|Q7|Q9|Q14|Q15|Q16|Q12|Q6|Q17
